PlayerId	Team	Since	Till
2794	Giants	2022-04-22	2022
2794	SK Gaming Prime	2022-12-15	2023-11-19
2795	Mad Gods Gaming		2023-11-19
2795	Demolition Falcons	2014-11-21	2015
2795	mousesports	2015-12-03	2015
2795	EURONICS Gaming	2016-03-02	2016
2795	Origen Academy	2016-11-30	2016
2795	AeQ E-Sports	2017-02-07	2017
2795	eMonkeyz		2023-11-19
2795	Different Dimension	2017-06-19	2017
2795	G2 Vodafone	2017-08-31	2017
2795	Team Atlantis	2018-03-05	2018
2795	ad hoc gaming	2018-08-28	2018
2795	PENTA 1860	2019-05-08	2023-11-19
2795	The Final Tribe	2019-05-08	2019
2795	Godsent	2019-09-06	2019
2795	UOL Sexy Edition	2020-01-15	2021
2795	Schalke 04	2021-12-19	2022
2795	SK Gaming Prime	2022-12-15	2023-11-19
2796	MAD Lions Madrid	2020-06-02	2020
2796	FC Nantes	2021-01-18	2021
2796	Vanir	2021-09-23	2021
2796	Team Oplon	2021-12-17	2022
2796	Solary	2023-01-10	2023-11-19
2797	Dragons E.C.	2018-05-27	2018
2797	Vikingekrig Esports	2019-01-19	2019
2797	Vikingekrig Esports	2019-02-24	2019
2797	QLASH Forge Academy	2019-06-26	2019
2797	Aethra Esports	2019-12-27	2020
2797	Cream Real Betis	2020-06-03	2021
2797	Arena Quesito	2021-02-22	2023-11-19
2797	Team Queso	2021-05-21	2021
2797	INFINITY	2022-05-23	2022
2797	Fnatic TQ	2022-12-16	2023
2797	Fnatic TQ	2023-01-04	2023
2797	Fnatic TQ	2023-05-18	2023-11-19
2798	ECORP	2022-10-06	2023
2798	Barça eSports	2023-05-22	2023-11-19
2799	Kenty		2023-11-19
2799	Žalgiris Esports	2018-04-10	2023-11-19
2799	Neronity	2018-06-15	2018
2799	Could Be Better		2023-11-19
2799	Turing eSports	2018-09-29	2023-11-19
2799	Iron Wolves	2018-10-14	2018
2799	Cyberground	2018-12-02	2019
2799	Iron Wolves	2019-04-12	2019
2799	Outplayed	2019-05-22	2019
2799	Outplayed	2019-11-07	2019
2799	Outplayed	2020-01-13	2020
2799	Morning Stars	2020-05-14	2020
2799	Vodafone Giants	2020-10-07	2021
2799	Misfits Premier	2021-08-06	2021
2799	Iron Wolves	2021-10-08	2021
2799	SK Gaming Prime	2021-12-18	2022
2799	GameWard	2023-01-10	2023-11-19
2800	Lamasticrew	2015-10-18	2023-11-19
2800	Lamasticrew	2015-12-21	2023-11-19
2800	Eclypsia	2015-12-07	2016
2800	Eclypsia	2016-09-25	2017
2800	Lamasticrew	2018-02-04	2018
2800	Kameto Corp	2020-03-30	2020
2800	Karmine Corp	2020-11-16	2023
2800	Karmine Corp	2023-09-22	2023-11-19
2801	TKA E-Sports	2018-08-28	2023-11-19
2801	UOL Sexy Edition	2018-11-06	2018
2801	AeQ E-Sports	2019-05-20	2019
2801	PENTA 1860	2019-09-18	2019
2801	UniQ Esports Club	2020-01-03	2020
2801	Enclave	2020-01-31	2020
2801	Black Lion	2020-05-25	2021
2801	Macko Esports	2021-01-09	2021
2801	ad hoc gaming	2021-05-21	2021
2801	WAVE Esports	2021-05-26	2021
2801	WAVE Esports	2021-12-31	2022
2801	Team Oplon	2022-07-11	2022
2801	Izi Dream	2022-12-12	2023-11-19
2802	eEriness	2015-06-15	2023-11-19
2802	eXtatus	2015-12-07	2016
2802	eSuba	2016-04-21	2016
2802	Fraternitas		2023-11-19
2802	Origen ESP	2017-04-05	2017
2802	eSuba	2017-05-02	2017
2802	Origen	2017-06-07	2017
2802	eSuba	2017-06-23	2017
2802	Szef+6	2017-08-22	2017
2802	Millenium	2017-09-09	2018
2802	Unicorns of Love	2018-06-05	2018
2802	Misfits Academy	2019-01-08	2019
2802	Misfits Premier	2019-01-21	2019
2802	Misfits Gaming	2019-07-18	2019
2802	Schalke Evolution	2020-03-05	2020
2802	Schalke 04	2020-06-19	2021
2802	Misfits Gaming	2021-12-22	2022
2802	Team Vitality	2022-12-23	2023
2802	Vitality.Bee	2023-05-23	2023-11-19
2802	Geekay Esports	2023-10-26	2023-11-19
2803	Granit Gaming	2020-11-03	2021
2803	UniQ Esports Club	2021-05-20	2021
2803	Bifrost	2021-09-30	2021
2803	MNM Gaming	2022-01-05	2022
2803	MNM Gaming	2022-05-21	2023-11-19
2803	Schalke 04	2022-12-12	2023-11-19
2803	One More Esports	2023-10-31	2023-11-19
2804	GrosBill Esport	2017-08-25	2023-11-19
2804	FEN1X eSports		2023-11-19
2804	Team-LDLC	2017-09-12	2018
2804	Solary	2018-05-04	2019
2804	Vitality Academy	2019-01-08	2019
2804	Vitality.Bee	2019-01-15	2019
2804	Team Vitality	2019-12-07	2020
2804	Vitality.Bee	2020-05-19	2020
2804	Team Vitality	2020-07-16	2021
2804	Vitality.Bee	2021-05-26	2022
2804	Karmine Corp	2023-01-09	2023-11-19
2805	Team Mistral	2012-07-09	2012
2805	Eternity Gaming	2013-04-14	2013
2805	mousesports	2013-05-02	2023-11-19
2805	INVADERS	2014-04-11	2014
2805	H2k-Gaming	2014-06-01	2014
2805	H2k-Gaming	2014-08-01	2014
2805	Team Vitality	2017-01-05	2017
2805	Wind and Rain	2017-06-06	2023-11-19
2805	WAR Balkan	2017-12-22	2018
2805	Wind and Rain	2018-02-06	2018
2805	Team Atlantis	2018-05-31	2018
2805	Origen BCN	2019-01-16	2019
2805	Origen BCN	2019-03-11	2020
2805	BCN Squad	2020-01-14	2020
2805	Origen	2020-06-02	2020
2805	Astralis	2020-09-15	2023-11-19
2806	E-corp Gentle	2016-01-30	2016
2806	Project Conquerors		2023-11-19
2806	Gentside	2017-11-05	2018
2806	Gentside	2018-05-05	2019
2806	Vitality Academy	2019-01-08	2019
2806	Vitality.Bee	2019-01-15	2020
2806	Team Vitality	2019-03-01	2019
2806	Team Vitality	2020-01-21	2020
2806	Misfits Premier	2020-10-26	2020
2806	Karmine Corp	2020-12-23	2023-11-19
2807	Nuit Blanche	2017-08-15	2023-11-19
2807	Racoon	2018-09-30	2019
2807	Tempered Fate	2019-05-22	2023-11-19
2807	TP Adequat Academy	2019-09-02	2022
2807	LDLC OL	2022-01-04	2022
2807	Solary	2022-12-06	2023-11-19
2808	ACTINA PACT	2019-05-31	2019
2808	piratesports	2019-11-13	2020
2808	Illuminar Gaming	2020-01-11	2021
2808	BIG	2021-05-25	2021
2808	GameWard	2022-01-04	2022
2808	Solary	2022-12-06	2023-11-19
2809	The Plan	2019-06-08	2019
2809	Bifrost	2020-01-01	2020
2809	Team Singularity	2020-06-01	2020
2809	Absolved	2020-10-12	2020
2809	FC Nantes	2021-01-18	2021
2809	Schalke 04	2021-12-19	2022
2809	Solary	2022-12-06	2023-11-19
2810	GSI Gaming		2023-11-19
2810	SK Gaming Prime	2014-11-09	2015
2810	Fnatic	2015-01-08	2015
2810	Odyssey Gaming	2015-08-07	2023-11-19
2810	Team Imagine	2015-07-13	2015
2810	Gambit Gaming	2015-07-15	2015
2810	Unicorns of Love	2015-11-18	2016
2810	Team ROCCAT	2016-05-03	2016
2810	Team Vitality	2016-09-21	2017
2810	Giants Gaming	2017-12-27	2018
2810	Team-LDLC	2019-01-16	2019
2810	Vitality.Bee	2019-12-11	2020
2810	Team Vitality	2020-02-14	2020
2810	Solary	2020-12-09	2023-11-19
2811	Illuminar Gaming	2020-04-24	2021
2811	MOUZ	2021-05-31	2022
2811	Misfits Premier	2022-01-09	2022
2811	AliorBank Team	2022-12-16	2023-11-19
2812	DetonatioN FM	2018-03-14	2018
2812	BowQen Blackbucks	2018-06-26	2018
2812	V3 Esports	2019-01-08	2021
2812	V3 Esports	2021-12-14	2022
2812	V3 Academy	2021-12-14	2023-11-19
2812	V3 Esports	2022-12-23	2023-11-19
2813	DRX Academy	2020-06-22	2023-11-19
2813	Crest Gaming Act	2020-12-27	2023-11-19
2814	V3 Youth	2021-04-09	2021
2814	CGA Academy	2021-07-12	2022
2814	Crest Gaming Act	2021-07-12	2022
2814	Crest Gaming Act	2023-01-27	2023-11-19
2815	Rascal Jester	2022-06-27	2022
2815	RJ Academy	2022-07-13	2022
2815	FENNEL	2022-09-04	2022
2815	FENNEL Academy	2022-09-04	2022
2815	Sengoku Gaming	2022-12-23	2023-11-19
2816	BC Academy	2022-07-13	2023
2816	Burning Core	2023-02-18	2023-11-19
2817	Burning Core	2021-02-19	2021
2817	BC Academy	2021-07-01	2021
2817	AXIZ	2022-01-21	2022
2817	SoftBank HAWKS	2023-01-20	2023-11-19
2817	SHG Academy	2023-01-20	2023-11-19
2818	Crest Gaming Act	2022-01-12	2023-11-19
2818	CGA Academy	2021-08-29	2022
2818	Crest Gaming Act	2022-01-12	2022
2818	SoftBank HAWKS	2023-01-20	2023-11-19
2818	SHG Academy	2023-01-20	2023-11-19
2819	Rampage	2015-05-03	2017
2819	USG	2018-01-18	2019
2819	SoftBank HAWKS	2019-12-20	2022
2819	SoftBank HAWKS	2022-02-08	2023-11-19
2820	V3 Esports	2023-03-29	2023-11-19
2820	V3 Academy	2023-03-29	2023-11-19
2821	Burning Core	2022-02-18	2022
2821	V3 Esports	2023-03-29	2023-11-19
2821	V3 Academy	2023-03-29	2023-11-19
2822	V3 Youth	2021-04-09	2021
2822	V3 Academy	2021-09-28	2023-11-19
2822	V3 Esports	2022-02-10	2023-11-19
2823	Crest Gaming Act	2022-01-12	2022
2823	CGA Academy	2022-01-12	2022
2823	FENNEL	2023-06-07	2023-11-19
2823	FENNEL Academy	2023-06-07	2023-11-19
2824	BC Academy	2022-07-13	2023
2824	V3 Esports	2023-03-29	2023-11-19
2824	V3 Academy	2023-03-29	2023-11-19
2825	SHG Academy	2021-08-29	2022
2825	AXIZ Academy	2022-07-13	2022
2825	SoftBank HAWKS	2023-01-20	2023-11-19
2825	SHG Academy	2023-01-20	2023-11-19
2826	AXIZ Academy	2023-06-19	2023-11-19
2826	AXIZ	2023-06-28	2023-11-19
2827	Rascal Jester	2020-06-10	2021
2827	DFM Academy	2022-07-13	2023
2827	V3 Esports	2023-03-29	2023-11-19
2827	V3 Academy	2023-03-29	2023-11-19
2828	Burning Core	2021-02-19	2021
2828	Sengoku Gaming	2022-02-10	2023
2828	SG Academy	2022-07-13	2023
2828	FENNEL	2023-06-28	2023-11-19
2829	SHG Academy	2021-08-29	2022
2829	SoftBank HAWKS	2022-02-08	2023-11-19
2829	SHG Academy	2023-01-20	2023-11-19
2830	T1 Academy	2020-03-12	2020
2830	Gen.G Academy	2020-06-29	2020
2830	GEN Challengers	2020-12-16	2021
2830	Burning Core	2021-11-26	2023-11-19
2831	Rascal Jester	2020-07-12	2022
2831	RJ Academy	2021-08-28	2022
2831	FENNEL	2022-09-04	2023-11-19
2831	FENNEL Academy	2022-09-04	2023-11-19
2832	Crest Gaming Act	2021-06-11	2022
2832	CGA Academy	2021-07-11	2022
2832	FENNEL	2023-06-07	2023-11-19
2832	FENNEL Academy	2023-06-07	2023-11-19
2833	AXIZ Academy	2021-08-21	2022
2833	Burning Core	2022-02-10	2022
2833	FENNEL	2023-06-07	2023-11-19
2833	FENNEL Academy	2023-06-07	2023-11-19
2834	SunSister ReUnion	2018-06-28	2018
2834	AXIZ	2019-06-11	2020
2834	Crest Gaming Act	2020-06-10	2020
2834	V3 Esports	2021-01-18	2022
2834	V3 Academy	2021-08-26	2021
2834	FENNEL	2023-06-07	2023-11-19
2834	FENNEL Academy	2023-06-07	2023-11-19
2835	7th heaven		2023-11-19
2835	7th heaven	2018-07-10	2023-11-19
2835	SG Academy	2022-07-13	2023-11-19
2835	Sengoku Gaming	2023-06-28	2023-11-19
2836	DRX Academy	2020-09-06	2021
2836	HLE Academy	2021-07-15	2021
2836	HLE Challengers	2021-12-07	2023-11-19
2836	Hanwha Life	2022-02-26	2022
2837	GC Busan SANDBOX	2021-07-15	2021
2837	LSB Challengers	2021-12-07	2022
2837	HLE Challengers	2022-12-07	2023-11-19
2838	e-mFire	2016-01-05	2016
2838	Kongdoo Monster	2016-02-18	2016
2838	MiraGe Gaming	2017-05-03	2017
2838	DAMWON	2017-05-28	2018
2838	Dark Passage	2018-06-05	2018
2838	Team BattleComics	2018-07-30	2018
2838	SANDBOX Gaming	2018-12-18	2019
2838	RunAway	2019-12-04	2019
2838	Awesome Spear	2020-06-15	2020
2838	Spear Gaming	2021-06-14	2022
2838	DRX Challengers	2022-12-28	2023-11-19
2839	HLE Academy	2021-07-15	2022
2839	HLE Challengers	2022-02-13	2023-11-19
2840	Liiv SANDBOX	2023-02-13	2023-11-19
2841	T1 Academy	2020-04-24	2020
2841	Gen.G Academy	2020-07-14	2020
2841	HLE Academy	2021-04-15	2021
2841	HLE Challengers	2021-05-19	2021
2841	Hanwha Life	2021-07-18	2022
2841	Liiv SANDBOX	2022-12-05	2023-11-19
2842	Xenics Storm	2014-02-10	2014
2842	Stand Point Gaming	2014-09-09	2023-11-19
2842	7th heaven	2015-05-18	2015
2842	Ever8 Winners	2016-05-25	2018
2842	Winners	2018-06-04	2018
2842	Jin Air Green Wings	2018-11-26	2019
2842	AF Academy	2020-11-16	2021
2842	KDF Challengers	2021-01-11	2021
2842	Kwangdong Freecs	2021-12-22	2023-11-19
2843	Burning Core	2018-06-22	2018
2843	bbq Olivers	2019-06-05	2019
2843	ESports Connected	2019-12-17	2020
2843	Seorabeol Gaming	2020-01-24	2020
2843	Element Mystic	2020-06-09	2020
2843	Liiv SANDBOX Academy	2020-12-23	2022
2843	DRX	2022-12-28	2023-11-19
2844	Xenics	2015-01-05	2015
2844	EP.Carries	2015-08-13	2023-11-19
2844	ESC Ever	2015-08-13	2016
2844	ROX Tigers	2016-12-21	2018
2844	Hanwha Life	2018-04-15	2019
2844	paiN Gaming	2019-12-06	2020
2844	HLE Academy	2020-12-13	2022
2844	Hanwha Life	2022-04-20	2022
2844	HLE Challengers	2022-11-30	2023-11-19
2845	Kingzone DragonX	2019-08-17	2019
2845	DRX Academy	2019-10-09	2020
2845	DRX	2020-11-28	2021
2845	DRX Challengers	2021-07-04	2023-11-19
2845	DRX	2023-02-23	2023
2846	BRO Academy	2022-03-16	2022
2846	BRO Challengers	2022-07-24	2022
2846	BRION Challengers	2022-11-30	2023
2846	OK BRION Challengers	2023-05-17	2023-11-19
2847	Team Turquality	2015-12-14	2017
2847	Griffin	2017-01-10	2021
2847	Fredit BRION	2021-11-16	2022
2847	BRION Challengers	2023-04-09	2023
2847	OK BRION Challengers	2023-05-17	2023-11-19
2848	DRX Academy	2020-07-18	2021
2848	DRX Challengers	2021-01-07	2023
2848	DRX	2022-02-08	2022
2848	LSB Youth	2023-06-03	2023
2848	Liiv SANDBOX	2023-07-04	2023-11-19
2849	Spear Gaming	2022-03-16	2022
2849	DRX Challengers	2022-05-19	2023-11-19
2850	SK Gaming	2016-05-18	2023-11-19
2850	Nerv	2017-06-01	2023-11-19
2850	Giants Gaming	2017-06-01	2018
2850	Fenerbahçe	2018-12-01	2019
2850	CLG	2019-05-13	2020
2850	CLG Academy	2019-07-19	2019
2850	CLG Academy	2020-07-09	2020
2850	All Knights	2021-01-31	2021
2850	NASR Turkey	2021-12-18	2022
2850	T1 Esports Academy	2022-11-29	2023-11-19
2851	Oh My God	2015-02-09	2015
2851	SK Telecom T1	2018-12-28	2019
2851	T1 Rookies	2019-12-08	2020
2851	T1 Challengers	2020-12-08	2021
2851	T1 Rookies	2021-07-04	2021
2851	T1 Challengers	2021-07-18	2021
2851	HLE Challengers	2021-12-06	2022
2851	Hanwha Life	2022-11-30	2023-11-19
2852	Gen.G Academy	2020-09-10	2020
2852	GEN Challengers	2020-12-16	2021
2852	Liiv SANDBOX	2021-11-26	2023-11-19
2853	Team Dynamics	2019-05-30	2020
2853	XTEN Esports	2019-07-22	2019
2853	NS RedForce	2020-12-16	2021
2853	DWG KIA	2021-12-01	2022
2853	DRX	2022-12-02	2023
2853	DRX Challengers	2023-07-06	2023-11-19
2854	T1 Rookies	2019-12-12	2020
2854	BRO Challengers	2021-01-07	2021
2854	HLE Challengers	2021-12-07	2023-11-19
2855	BRO Academy	2021-03-17	2021
2855	Spear Gaming	2021-04-15	2021
2855	AF Challengers	2021-12-07	2021
2855	KDF Challengers	2021-12-22	2022
2855	Kwangdong Freecs	2022-05-27	2023
2855	KDF Challengers	2023-07-07	2023-11-19
2856	NaJin White Shield	2013-12-05	2013
2856	NaJin Black Sword	2013-12-31	2014
2856	Keyd Stars	2014-02-11	2014
2856	Jin Air Green Wings	2014-12-02	2016
2856	CJ Entus	2016-12-11	2017
2856	RED Canids	2017-12-11	2018
2856	VSG	2018-12-11	2019
2856	SeolHaeOne Prince	2019-12-10	2020
2856	PSG Talon	2020-12-12	2021
2856	KDF Challengers	2021-12-22	2023-11-19
2857	Kingzone DragonX	2019-08-17	2019
2857	DRX Academy	2019-10-09	2021
2857	Shadow Corp	2021-05-13	2021
2857	KDF Challengers	2021-05-31	2023-11-19
2858	GC Busan	2020-09-06	2020
2858	NASR Academy	2021-01-09	2021
2858	AF Academy	2021-10-15	2021
2858	KDF Academy	2022-03-16	2022
2858	KDF Challengers	2022-12-09	2023
2858	Kwangdong Freecs	2023-07-09	2023-11-19
2859	Spear Gaming	2019-06-05	2019
2859	hyFresh Blade	2019-12-19	2020
2859	Fredit BRION	2020-11-16	2022
2859	BRION	2022-11-29	2023
2859	OK BRION	2023-05-17	2023-11-19
2860	Liiv SANDBOX Academy	2020-08-26	2020
2860	LSB Challengers	2020-12-18	2021
2860	Liiv SANDBOX Academy	2022-04-06	2022
2860	Shadow Academy	2022-06-15	2022
2860	BRION Challengers	2022-12-27	2023
2860	OK BRION Challengers	2023-05-17	2023
2860	OK BRION	2023-06-13	2023
2860	OK BRION Challengers	2023-06-28	2023-11-19
2861	AF Academy	2021-05-13	2021
2861	Shadow Boxing	2021-07-15	2021
2861	Shadow Deeplol	2022-02-16	2022
2861	Shadow Academy	2022-06-15	2022
2861	BRION Challengers	2022-12-27	2023
2861	OK BRION Challengers	2023-05-17	2023-11-19
2862	Team BattleComics	2016-12-31	2017
2862	SANDBOX Academy	2019-06-27	2020
2862	SANDBOX Gaming	2020-04-19	2020
2862	Liiv SANDBOX Academy	2020-05-15	2020
2862	LSB Challengers	2020-12-18	2021
2862	Liiv SANDBOX Academy	2021-09-16	2022
2862	LSB Youth	2022-12-04	2023-11-19
2863	LDM Mexico	2020-10-31	2021
2863	Isurus	2023-01-27	2023
2863	Isurus	2023-05-17	2023-11-19
2864	Coscu Army	2018-05-25	2018
2864	Coliseo Dragons	2019-01-18	2019
2864	Cream Esports	2019-06-06	2019
2864	9z Team	2019-11-04	2019
2864	Pixel Esports Club	2019-11-29	2020
2864	Undead Gaming	2021-01-15	2021
2864	Leviatan	2022-01-15	2023
2864	Movistar R7	2023-01-06	2023
2864	Movistar R7	2023-05-31	2023-11-19
2865	TEAM4NOT.OCE	2016-06-16	2023-11-19
2865	AF Academy	2019-05-25	2019
2865	Awesome		2023-11-19
2865	ASP Academy	2020-11-16	2023-11-19
2865	Gen.G Academy	2021-03-08	2021
2865	GEN Challengers	2021-12-07	2021
2865	Movistar R7	2022-05-23	2023
2865	Movistar R7	2023-01-27	2023
2865	Movistar R7	2023-05-31	2023-11-19
2866	ESTORM	2020-06-02	2021
2866	Arctic Mexico	2021-05-25	2021
2866	Arctic Mexico	2022-01-06	2022
2866	Braves Rising	2022-07-04	2022
2866	Tomorrow Esports	2022-12-01	2022
2866	Tomorrow Esports	2023-01-03	2023
2866	All Knights	2023-05-26	2023-11-19
2867	Respawn Esports	2021-06-15	2021
2867	Rainbow7	2022-01-05	2022
2867	Zeu5 Bogota	2022-05-16	2022
2867	Ramo Awake Gaming	2022-10-28	2023
2867	Polar Squad	2023-02-19	2023
2867	Movistar R7	2023-07-17	2023-11-19
2868	Born to Kill	2017-11-21	2017
2868	Infamous Gaming	2017-11-22	2018
2868	Coscu Army	2018-07-22	2023-11-19
2868	Nocturns Gaming	2019-05-20	2019
2868	Coliseo Dragons	2020-01-22	2020
2868	UC Esports	2020-05-21	2020
2868	XTEN Esports	2021-01-06	2022
2868	River Plate	2022-05-17	2022
2868	All Knights	2023-01-03	2023-11-19
2869	Novus Tempus	2017-02-21	2017
2869	Evilvice Esports	2018-01-04	2018
2869	All Knights	2018-12-18	2020
2869	XTEN Esports	2020-01-25	2020
2869	XTEN Esports	2020-12-31	2021
2869	Leviatan	2022-01-15	2022
2869	River Plate	2022-11-03	2023
2869	All Knights	2023-05-18	2023-11-19
2870	Play Again	2016-06-11	2016
2870	Dash9 Gaming	2016-12-05	2017
2870	Furious Gaming	2017-11-22	2018
2870	Gaming Gaming	2018-05-29	2018
2870	Rainbow7	2018-12-17	2019
2870	9z Team	2020-01-20	2020
2870	Furious Gaming	2020-02-20	2020
2870	Pampas	2021-01-07	2021
2870	EBRO	2022-01-18	2022
2870	INFINITY	2022-05-23	2022
2870	Zylant Esports	2023-01-04	2023
2870	All Knights	2023-05-18	2023-11-19
2871	Serena Five		2023-11-19
2871	Novus Tempus	2017-06-01	2017
2871	Valorous	2018-03-19	2018
2871	Andes Esports	2018-03-25	2018
2871	Furious Academy	2019-01-22	2019
2871	Nocturns Gaming	2019-05-20	2019
2871	Undead Gaming	2019-11-04	2020
2871	Estral Esports	2020-12-28	2021
2871	XTEN Esports	2021-04-29	2021
2871	Pampas	2022-01-24	2022
2871	Team Refuse	2022-06-13	2022
2871	Tomorrow Esports	2023-02-08	2023
2871	All Knights	2023-05-18	2023-11-19
2872	Anáhuac Esports	2018-11-23	2020
2872	Infinity Academy	2020-01-13	2020
2872	XTEN Esports		2023-11-19
2872	All Knights	2022-12-19	2023-11-19
2873	FroztFire Team Alpha		2023-11-19
2873	FroztFire Team	2018-12-28	2019
2873	Rebirth eSports	2019-11-07	2020
2873	UC Esports	2020-05-19	2020
2873	FURIA	2020-12-03	2021
2873	FURIA Academy	2021-02-10	2021
2873	The Kings	2021-05-11	2021
2873	All Knights	2021-12-10	2023-11-19
2873	Cruzados Esports	2023-01-21	2023
2874	Serena Five		2023-11-19
2874	Novus Tempus	2017-02-21	2017
2874	Valorous	2018-03-19	2018
2874	Andes Esports	2018-03-25	2018
2874	Legatum	2018-07-19	2018
2874	UC Esports	2018-11-24	2023-11-19
2874	Kaos Latin Gamers	2018-12-22	2019
2874	Undead Gaming	2019-05-23	2019
2874	Rebirth eSports	2019-11-07	2020
2874	Nocturns Gaming	2020-01-16	2020
2874	Furious Chile	2020-10-30	2022
2874	Furious Gaming	2022-01-20	2023
2874	Pampas	2023-01-12	2023
2874	All Knights	2023-05-18	2023-11-19
2875	Holy Knights	2020-03-26	2020
2875	Intel New Indians	2020-07-19	2020
2875	Cattleya Gaming	2021-01-27	2021
2875	Cattleya Gaming	2021-05-19	2021
2875	EBRO	2021-11-02	2022
2875	Malvinas Gaming	2022-01-21	2023
2875	PÊEK Gaming	2022-07-05	2023
2875	All Knights	2023-05-18	2023-11-19
2876	Pixel Esports Club	2019-11-29	2020
2876	Furious Gaming	2021-01-28	2021
2876	Estral Esports	2021-12-02	2023
2876	Team Aze	2023-05-28	2023-11-19
2877	Space eSports	2017-01-08	2017
2877	Predators Esports	2017-12-17	2018
2877	Pixel Esports Club	2018-02-20	2018
2877	Pixel Esports Club	2018-05-27	2018
2877	XTEN Esports	2018-12-13	2019
2877	INFINITY	2019-05-08	2020
2877	All Knights	2020-11-27	2021
2877	Rainbow7	2021-04-23	2021
2877	Team Aze	2022-01-06	2022
2877	Team Aze	2023-05-26	2023-11-19
2878	PainGaming		2023-11-19
2878	OverGaming	2015-03-24	2015
2878	G2 Vodafone	2016-01-16	2016
2878	Giants Only The Brave	2016-07-29	2017
2878	ThunderX3 Baskonia	2017-01-07	2017
2878	MAD Lions	2017-08-31	2019
2878	MAD Lions	2019-10-16	2020
2878	MAD Lions Madrid	2020-01-06	2021
2878	KOI	2021-12-15	2022
2878	INFINITY	2022-05-23	2023-11-19
2879	Space eSports	2017-01-08	2017
2879	Authority E-sports	2017-05-29	2017
2879	Pixel Esports Club	2017-12-17	2018
2879	XTEN Mexico	2019-01-11	2019
2879	Zwan Mexico	2020-01-11	2020
2879	Estral Esports	2020-06-03	2020
2879	XTEN Esports	2020-12-19	2021
2879	The Kings	2021-03-08	2021
2879	The Kings	2021-05-19	2022
2879	All Knights	2021-07-03	2021
2879	Atomic México	2022-02-03	2022
2879	Aurelius Esports	2022-05-11	2022
2879	Atheris Esports	2022-12-15	2023
2879	Estral Esports	2023-05-31	2023-11-19
2880	ZAGA Talent	2016-02-21	2017
2880	INFINITY	2017-11-14	2023-11-19
2881	Estral Esports	2022-05-26	2023
2881	Estral Esports	2023-01-27	2023-11-19
2882	Just Toys Havoks	2016-05-24	2016
2882	Valencia CF eSports	2016-08-30	2016
2882	Authority E-sports	2016-12-15	2017
2882	Predators Esports	2017-05-27	2017
2882	Pixel Esports Club	2017-12-18	2019
2882	INFINITY	2019-12-13	2020
2882	INFINITY	2020-12-30	2022
2882	All Knights	2022-05-06	2022
2882	Estral Esports	2023-02-19	2023-11-19
2883	BrawL eSports	2014-04-13	2014
2883	Silver Crows	2016-06-22	2016
2883	INFINITY	2016-12-29	2017
2883	INFINITY	2017-05-22	2017
2883	6Sense	2017-11-03	2018
2883	INFINITY	2018-11-24	2020
2883	Rainbow7	2020-05-31	2020
2883	Estral Esports	2020-12-25	2021
2883	Team Aze	2021-05-22	2021
2883	Team Aze	2021-12-22	2022
2883	Six Karma	2022-12-15	2023-11-19
2884	Dark Horse	2018-12-29	2019
2884	Nocturns Gaming	2019-11-04	2019
2884	XTEN Esports	2020-02-22	2020
2884	Isurus	2020-12-18	2021
2884	Team Aze	2021-12-22	2022
2884	Six Karma	2022-12-15	2023-11-19
2885	EBRO	2020-12-18	2021
2885	Pampas	2021-11-05	2021
2885	9z Team	2022-01-19	2022
2885	Boca Juniors	2022-05-18	2023
2885	Six Karma	2023-01-03	2023-11-19
2886	Cloud9	2023-06-05	2023-11-19
2886	Cloud9	2023-06-05	2023-11-19
2887	mousesports	2016-04-21	2023-11-19
2887	Dream Team	2016-05-26	2016
2887	Tainted Minds		2023-11-19
2887	Echo Fox	2017-05-26	2018
2887	ORDER		2023-11-19
2887	Golden Guardians	2018-08-06	2023-11-19
2887	GG Academy	2019-05-28	2019
2888	Sin Academy	2016-06-09	2023-11-19
2888	Athletico Esports	2017-06-23	2023-11-19
2888	Sin Gaming	2017-12-14	2018
2888	MAMMOTH	2018-04-29	2018
2888	Kanga Esports	2022-02-18	2023-11-19
2889	Abyss Esports	2017-06-10	2023-11-19
2889	Abyss Academy	2017-02-04	2017
2889	Tectonic	2017-12-20	2018
2889	Legacy Esports	2018-12-11	2019
2889	Legacy Genesis	2019-06-06	2019
2889	Avant Gaming	2020-05-28	2020
2889	MAMMOTH	2022-05-26	2022
2889	Kanga Esports	2023-01-10	2023-11-19
2890	Kanga Esports	2023-01-16	2023-11-19
2891	Kanga Esports	2023-01-10	2023-11-19
2892	Legacy Genesis	2018-05-10	2018
2892	Chiefs Academy	2019-05-02	2023-11-19
2892	Gravitas	2020-01-21	2020
2892	ORDER	2021-02-18	2022
2892	PEACE	2022-01-12	2022
2892	Team Bliss	2023-01-09	2023-11-19
